6000
3
26.729243,9.602485,225.394938
26.670384,9.646875,225.482242
26.643522,9.645076,225.480614
26.629217,9.641223,225.519255
26.576651,9.687460,225.562752
26.511495,9.767111,225.677462
26.460072,9.796775,225.739713
26.372667,9.894843,225.839129
26.489227,10.160691,225.766048
26.526031,10.172106,225.750866
26.779831,10.307053,225.662475
26.757243,10.405980,225.739883
26.766967,10.423677,225.746249
26.771599,10.452468,225.761681
26.801820,10.465382,225.744256
26.851582,10.481184,225.751834
27.129181,10.593338,225.786762
27.122812,10.736361,225.816392
27.159496,10.773698,225.816462
27.745091,11.149155,225.926759
27.727450,11.234366,225.769879
27.782609,11.251836,225.754578
28.161820,11.402179,225.817063
28.186069,11.436238,225.855100
28.239833,11.452372,225.876983
28.252099,11.459547,225.824017
28.310592,11.483346,225.858638
28.273536,11.602083,225.890707
28.325674,11.619370,225.891237
28.409191,11.657266,225.869588
28.453362,11.667797,225.888791
28.348700,11.720082,225.921201
28.388418,11.739672,225.938096
28.374355,11.964338,226.013454
28.399085,11.974869,225.997004
28.425356,11.984435,225.984814
28.468769,12.006904,225.933375
28.470219,12.013086,225.919120
28.494415,12.022049,225.883509
28.549512,12.054360,225.880392
28.549918,12.054755,225.880318
28.576859,12.151813,225.761409
28.565658,12.216222,225.772924
28.536580,12.322987,225.787344
28.505409,12.382419,225.819400
28.514648,12.403164,225.865159
28.549739,12.456892,225.729737
28.590263,12.474529,225.784874
28.635555,12.513452,225.733312
28.624179,12.588036,225.738536
28.654974,12.599762,225.821939
28.675564,12.609087,225.801391
28.721693,12.652599,225.841534
28.730027,12.682375,225.842412
28.719829,12.700616,225.847653
28.719087,12.752822,225.845805
28.730840,12.776837,225.833214
28.765872,12.815448,225.842607
28.784532,12.834506,225.841793
28.763016,12.875784,225.860394
28.813693,12.878046,225.851136
28.846819,12.887448,225.932660
28.895723,12.918000,225.966531
28.905341,12.906587,225.958351
28.952612,12.922495,225.900949
29.087471,13.001346,225.958277
29.134860,12.953309,225.915045
29.201518,12.963430,225.851414
29.317918,12.975447,225.839029
29.349987,12.987417,225.901238
29.354554,12.977277,225.896952
29.417383,13.002092,225.835672
29.426828,12.982134,225.826551
29.445380,13.003319,225.749309
29.513774,12.994748,225.818562
29.580516,13.021485,225.753726
29.601003,12.985462,225.734238
29.713980,13.033856,225.916564
29.776741,13.000856,225.857501
29.828703,13.008749,225.807151
29.846296,12.995724,225.790134
29.928369,12.992547,225.755026
30.047749,13.008325,225.660873
30.121367,12.990978,225.580310
30.162035,12.982586,225.527780
30.162273,12.982786,225.527610
30.319422,13.138524,225.553686
30.422298,13.169090,225.584884
30.508919,13.205394,225.656096
30.462383,13.290531,225.602455
30.462648,13.290628,225.602237
30.547236,13.324850,225.522415
30.547495,13.324946,225.522202
30.591126,13.342594,225.481045
30.651021,13.417735,225.318543
30.651220,13.417970,225.318232
30.649015,13.422902,225.311752
30.835963,13.496525,225.184835
31.008967,13.501454,225.184771
31.109954,13.478973,225.089683
31.182426,13.471930,225.047794
31.232705,13.486133,225.022742
31.398528,13.474541,225.129102
31.398907,13.474420,225.129264
31.623932,13.592779,225.156279
31.802742,13.585958,225.238001
31.854784,13.605399,225.200195
31.982539,13.623238,225.226368
32.111934,13.814413,225.194923
32.719162,13.814868,225.173932
32.776274,13.830122,225.348736
32.893673,13.873770,225.297049
33.124153,14.036439,225.383372
33.124448,14.036411,225.383474
33.184883,14.058527,225.479557
33.311334,14.078077,225.598717
33.387099,14.114833,225.469204
33.447783,14.137120,225.417679
33.508391,14.096510,225.432577
33.508664,14.096522,225.432711
33.601190,14.079197,225.353182
33.611306,14.191772,225.423367
33.494870,14.322541,225.463933
33.690197,14.392113,225.298692
33.756069,14.354822,225.256843
33.803343,14.327334,225.069412
33.805665,14.322004,225.080093
33.886220,14.292113,225.001847
34.027101,14.341255,224.928522
34.234151,14.222503,225.068153
34.324143,14.232185,225.062906
34.543155,14.308659,224.960117
34.617548,14.288098,224.897916
34.692550,14.314014,224.835204
34.769849,14.237586,224.766836
34.940486,14.243034,224.617190
35.493801,14.311923,224.689324
35.525422,14.289186,224.666841
35.525713,14.288991,224.666887
35.833015,14.345263,224.753250
36.069549,14.421279,224.690938
36.069825,14.421168,224.691033
36.189072,14.356561,224.846316
36.268588,14.383391,225.029095
36.589109,14.402241,225.234856
36.589396,14.402106,225.234993
36.719168,14.293963,225.397113
36.815168,14.260773,225.481887
36.900562,14.289015,225.470058
36.898821,14.527308,225.437826
36.985886,14.556456,225.540385
37.077123,14.586243,225.470450
37.261269,14.646536,225.329366
37.469722,14.621445,225.257445
37.657763,14.585543,225.111329
37.751960,14.590159,224.967598
37.966860,14.545983,224.947369
38.001897,14.517273,225.038275
38.322552,14.539752,224.947694
38.322802,14.539672,224.947689
38.520145,14.615862,224.790819
38.617034,14.646918,224.913564
38.669017,14.604964,224.966532
38.635296,14.708933,224.953375
39.162691,14.657940,225.033222
39.267337,14.690283,224.958006
39.612399,14.619586,224.501658
39.879721,14.614956,224.408929
39.879941,14.614962,224.408813
40.453075,14.610938,224.214178
40.883671,14.624323,223.935807
40.883897,14.624318,223.935702
41.298926,14.782191,223.722068
41.512814,14.723569,223.759727
41.625993,14.756619,223.773491
41.685057,14.707320,223.771046
41.684416,14.709962,223.765121
41.925148,14.776542,223.586561
42.162836,14.662381,223.471907
42.789626,14.674199,223.404303
42.908674,14.708640,223.664617
43.032563,14.743621,223.579169
43.368433,14.646311,223.574805
43.426804,14.571736,223.677490
43.554130,14.607315,223.590363
43.557245,14.593339,223.599868
43.686407,14.630251,223.511226
43.686630,14.630166,223.511200
43.759081,14.565104,223.516034
43.930124,14.586617,223.362101
43.927621,14.583813,223.348823
43.927830,14.583711,223.348775
43.983097,14.576859,223.302292
43.983302,14.576741,223.302164
44.525622,14.444090,223.326681
44.726199,14.396987,223.420640
44.726400,14.396857,223.420483
44.861387,14.432114,223.359009
45.123531,14.442001,223.152783
45.267784,14.472627,223.024750
45.267964,14.472429,223.024433
45.595030,14.462674,222.773920
45.736200,14.502060,222.948763
45.934395,14.508686,222.990929
46.077190,14.452083,223.259544
46.393175,14.343827,223.397804
46.428808,14.319638,223.463705
46.429052,14.319484,223.463929
46.453413,14.268961,223.515959
46.891101,14.260673,223.239404
47.042162,14.298841,223.173885
47.288177,14.226167,223.223073
47.171650,14.119362,223.195290
47.101541,14.227031,223.220977
47.403650,14.196483,223.082586
47.403841,14.196440,223.082441
47.724874,14.276243,222.875506
47.724950,14.274992,222.871028
47.800020,14.148298,222.817361
47.964314,14.189424,222.695215
48.172349,14.178216,222.739065
48.254142,14.147779,222.549243
48.254335,14.147412,222.547996
48.963244,14.278714,222.612553
48.963473,14.278738,222.612721
48.963946,14.279316,222.615913
48.964086,14.279312,222.614015
49.059181,14.312998,222.507625
49.059625,14.314403,222.514599
49.052394,14.340962,222.540504
49.223369,14.383830,222.697092
49.237479,14.369263,222.707979
49.587305,14.349216,222.912179
49.587494,14.349213,222.912503
49.739785,14.475065,222.957583
49.754852,14.495786,222.912421
49.759897,14.518100,222.908299
49.851281,14.371785,222.848007
49.852481,14.366066,222.860884
49.862250,14.345440,222.906880
49.862717,14.344082,222.906101
49.862917,14.344028,222.906268
49.865554,14.336288,222.932839
49.865841,14.335798,222.932664
49.962723,14.215151,222.870970
50.175188,14.175994,222.842851
50.254088,14.396139,222.729815
50.570399,14.496070,222.885573
50.826483,14.509758,223.026442
51.026108,14.551158,222.874018
51.221893,14.548713,222.783108
51.371464,14.414915,223.134496
51.515718,14.482982,223.142150
51.916170,14.541217,222.902394
51.916348,14.541224,222.902465
53.009483,14.505436,223.091395
53.723151,14.455399,223.229050
53.723330,14.455345,223.229139
54.248026,14.649689,223.377497
54.456568,14.585637,223.533948
54.456596,14.584448,223.536390
54.577443,14.407780,223.467030
54.577737,14.408313,223.465873
